"","x"
"2567",-16.1739131987412
"2568",-16.0999659708374
"2569",-16.0260187429336
"2570",-15.9520715150297
"2571",-15.8781242871259
"2572",-15.804177059222
"2573",-15.7302298313182
"2574",-15.6562826034144
"2575",-15.5823353755105
"2576",-15.5083881476067
"2577",-15.4344409197028
"2578",-15.360493691799
"2579",-15.2865464638951
"2580",-15.2125992359913
"2581",-15.1386520080875
"2582",-15.0647047801836
"2583",-14.9907575522798
"2584",-14.9168103243759
"2585",-14.8428630964721
"2586",-14.7689158685683
"2587",-14.6949686406644
"2588",-14.6210214127606
"2589",-14.5470741848567
"2590",-14.4731269569529
"2591",-14.3991797290491
"2592",-14.3252325011452
"2593",-14.2512852732414
"2594",-14.1773380453375
"2595",-14.1033908174337
"2596",-14.0294435895298
"2597",-13.955496361626
"2598",-13.8815491337222
"2599",-13.8076019058183
"2600",-13.7336546779145
"2601",-13.6597074500106
"2602",-13.5857602221068
"2603",-13.511812994203
"2604",-13.4378657662991
"2605",-13.3639185383953
"2606",-13.2899713104914
"2607",-13.2160240825876
"2608",-13.1420768546837
"2609",-13.0681296267799
"2610",-12.994182398876
"2611",-12.9202351709722
"2612",-12.8462879430684
"2613",-12.7723407151645
"2614",-12.6983934872607
"2615",-12.6244462593568
"2616",-12.550499031453
"2617",-12.4765518035491
"2618",-12.4026045756453
"2619",-12.3286573477415
"2620",-12.2547101198376
"2621",-12.1807628919338
"2622",-12.1068156640299
"2623",-12.0328684361261
"2624",-11.9589212082223
"2625",-11.8849739803184
"2626",-11.8110267524146
"2627",-11.7370795245107
"2628",-11.6631322966069
"2629",-11.589185068703
"2630",-11.5152378407992
"2631",-11.4412906128954
"2632",-11.3673433849915
"2633",-11.2933961570877
"2634",-11.2194489291838
"2635",-11.14550170128
"2636",-11.0715544733762
"2637",-10.9976072454723
"2638",-10.9236600175685
"2639",-10.8497127896646
"2640",-10.7757655617608
"2641",-10.7018183338569
"2642",-10.6278711059531
"2643",-10.5539238780493
"2644",-10.4799766501454
"2645",-10.4060294222416
"2646",-10.3320821943377
"2647",-10.2581349664339
"2648",-10.1841877385301
"2649",-10.1102405106262
"2650",-10.0362932827224
"2651",-9.96234605481851
"2652",-9.88839882691468
"2653",-9.81445159901085
"2654",-9.74050437110699
"2655",-9.66655714320316
"2656",-9.59260991529931
"2657",-9.51866268739548
"2658",-9.44471545949162
"2659",-9.37076823158779
"2660",-9.29682100368393
"2661",-9.2228737757801
"2662",-9.14892654787627
"2663",-9.07497931997241
"2664",-9.00103209206858
"2665",-8.92708486416473
"2666",-8.8531376362609
"2667",-8.77919040835704
"2668",-8.70524318045321
"2669",-8.63129595254938
"2670",-8.55734872464552
"2671",-8.48340149674169
"2672",-8.40945426883783
"2673",-8.335507040934
"2674",-8.26155981303015
"2675",-8.18761258512632
"2676",-8.11366535722246
"2677",-8.03971812931863
"2678",-7.9657709014148
"2679",-7.89182367351094
"2680",-7.81787644560711
"2681",-7.74392921770325
"2682",-7.66998198979942
"2683",-7.59603476189557
"2684",-7.52208753399174
"2685",-7.44814030608791
"2686",-7.37419307818405
"2687",-7.30024585028022
"2688",-7.22629862237636
"2689",-7.15235139447253
"2690",-7.07840416656867
"2691",-7.00445693866484
"2692",-6.93050971076099
"2693",-6.85656248285716
"2694",-6.78261525495333
"2695",-6.70866802704947
"2696",-6.63472079914564
"2697",-6.56077357124178
"2698",-6.48682634333795
"2699",-6.41287911543409
"2700",-6.33893188753026
"2701",-6.26498465962641
"2702",-6.19103743172258
"2703",-6.11709020381875
"2704",-6.04314297591489
"2705",-5.96919574801106
"2706",-5.8952485201072
"2707",-5.82130129220337
"2708",-5.74735406429951
"2709",-5.67340683639569
"2710",-5.59945960849186
"2711",-5.525512380588
"2712",-5.45156515268417
"2713",-5.37761792478031
"2714",-5.30367069687648
"2715",-5.22972346897262
"2716",-5.15577624106879
"2717",-5.08182901316493
"2718",-5.00788178526111
"2719",-4.93393455735728
"2720",-4.85998732945342
"2721",-4.78604010154959
"2722",-4.71209287364573
"2723",-4.6381456457419
"2724",-4.56419841783804
"2725",-4.49025118993421
"2726",-4.41630396203036
"2727",-4.34235673412653
"2728",-4.2684095062227
"2729",-4.19446227831884
"2730",-4.12051505041501
"2731",-4.04656782251115
